Date,Close,Ticker,Close,Close,Close,Close,Close,Close,Close,Close,Close
,AAPL,,MSFT,GOOGL,AMZN,META,TSLA,NVDA,JPM,V,UNH
2015-03-03,28.851837158203125,AAPL,,,,,,,,,
2015-03-04,28.6689395904541,AAPL,,,,,,,,,
2015-03-05,28.193883895874023,AAPL,,,,,,,,,
2015-03-06,28.236251831054688,AAPL,,,,,,,,,
2015-03-09,28.356700897216797,AAPL,,,,,,,,,
2015-03-10,27.77011489868164,AAPL,,,,,,,,,
2015-03-11,27.263824462890625,AAPL,,,,,,,,,
2015-03-12,27.756731033325195,AAPL,,,,,,,,,
2015-03-13,27.564916610717773,AAPL,,,,,,,,,
2015-03-16,27.868249893188477,AAPL,,,,,,,,,
2015-03-17,28.33439064025879,AAPL,,,,,,,,,
2015-03-18,28.653331756591797,AAPL,,,,,,,,,
2015-03-19,28.43698501586914,AAPL,,,,,,,,,
2015-03-20,28.080127716064453,AAPL,,,,,,,,,
2015-03-23,28.37230682373047,AAPL,,,,,,,,,
2015-03-24,28.256328582763672,AAPL,,,,,,,,,
2015-03-25,27.51807975769043,AAPL,,,,,,,,,
2015-03-26,27.709890365600586,AAPL,,,,,,,,,
2015-03-27,27.489086151123047,AAPL,,,,,,,,,
2015-03-30,28.184959411621094,AAPL,,,,,,,,,
2015-03-31,27.752269744873047,AAPL,,,,,,,,,
2015-04-01,27.71211814880371,AAPL,,,,,,,,,
2015-04-02,27.95077133178711,AAPL,,,,,,,,,
2015-04-06,28.403532028198242,AAPL,,,,,,,,,
2015-04-07,28.10466194152832,AAPL,,,,,,,,,
2015-04-08,28.01322364807129,AAPL,,,,,,,,,
2015-04-09,28.227338790893555,AAPL,,,,,,,,,
2015-04-10,28.3477783203125,AAPL,,,,,,,,,
2015-04-13,28.29201889038086,AAPL,,,,,,,,,
2015-04-14,28.16934585571289,AAPL,,,,,,,,,
2015-04-15,28.27640724182129,AAPL,,,,,,,,,
2015-04-16,28.14035415649414,AAPL,,,,,,,,,
2015-04-17,27.823640823364258,AAPL,,,,,,,,,
2015-04-20,28.459287643432617,AAPL,,,,,,,,,
2015-04-21,28.305397033691406,AAPL,,,,,,,,,
2015-04-22,28.68678855895996,AAPL,,,,,,,,,
2015-04-23,28.920974731445312,AAPL,,,,,,,,,
2015-04-24,29.057029724121094,AAPL,,,,,,,,,
2015-04-27,29.585622787475586,AAPL,,,,,,,,,
2015-04-28,29.119478225708008,AAPL,,,,,,,,,
2015-04-29,28.691253662109375,AAPL,,,,,,,,,
2015-04-30,27.912853240966797,AAPL,,,,,,,,,
2015-05-01,28.760387420654297,AAPL,,,,,,,,,
2015-05-04,28.704633712768555,AAPL,,,,,,,,,
2015-05-05,28.057828903198242,AAPL,,,,,,,,,
2015-05-06,27.881637573242188,AAPL,,,,,,,,,
2015-05-07,28.0540828704834,AAPL,,,,,,,,,
2015-05-08,28.5826473236084,AAPL,,,,,,,,,
2015-05-11,28.291488647460938,AAPL,,,,,,,,,
2015-05-12,28.190710067749023,AAPL,,,,,,,,,
2015-05-13,28.22206687927246,AAPL,,,,,,,,,
2015-05-14,28.880517959594727,AAPL,,,,,,,,,
2015-05-15,28.8402099609375,AAPL,,,,,,,,,
2015-05-18,29.158239364624023,AAPL,,,,,,,,,
2015-05-19,29.131366729736328,AAPL,,,,,,,,,
2015-05-20,29.129127502441406,AAPL,,,,,,,,,
2015-05-21,29.427001953125,AAPL,,,,,,,,,
2015-05-22,29.68455696105957,AAPL,,,,,,,,,
2015-05-26,29.030580520629883,AAPL,,,,,,,,,
2015-05-27,29.57258415222168,AAPL,,,,,,,,,
2015-05-28,29.51435089111328,AAPL,,,,,,,,,
2015-05-29,29.178403854370117,AAPL,,,,,,,,,
2015-06-01,29.23662757873535,AAPL,,,,,,,,,
2015-06-02,29.106733322143555,AAPL,,,,,,,,,
2015-06-03,29.14255714416504,AAPL,,,,,,,,,
2015-06-04,28.972352981567383,AAPL,,,,,,,,,
2015-06-05,28.81333351135254,AAPL,,,,,,,,,
2015-06-08,28.622966766357422,AAPL,,,,,,,,,
2015-06-09,28.537851333618164,AAPL,,,,,,,,,
2015-06-10,28.864843368530273,AAPL,,,,,,,,,
2015-06-11,28.799896240234375,AAPL,,,,,,,,,
2015-06-12,28.48186492919922,AAPL,,,,,,,,,
2015-06-15,28.42586898803711,AAPL,,,,,,,,,
2015-06-16,28.578170776367188,AAPL,,,,,,,,,
2015-06-17,28.510976791381836,AAPL,,,,,,,,,
2015-06-18,28.64087677001953,AAPL,,,,,,,,,
2015-06-19,28.354198455810547,AAPL,,,,,,,,,
2015-06-22,28.580406188964844,AAPL,,,,,,,,,
2015-06-23,28.45050621032715,AAPL,,,,,,,,,
2015-06-24,28.6923885345459,AAPL,,,,,,,,,
2015-06-25,28.555770874023438,AAPL,,,,,,,,,
2015-06-26,28.387798309326172,AAPL,,,,,,,,,
2015-06-29,27.890594482421875,AAPL,,,,,,,,,
2015-06-30,28.0921573638916,AAPL,,,,,,,,,
2015-07-01,28.354198455810547,AAPL,,,,,,,,,
2015-07-02,28.318368911743164,AAPL,,,,,,,,,
2015-07-06,28.21982192993164,AAPL,,,,,,,,,
2015-07-07,28.15039825439453,AAPL,,,,,,,,,
2015-07-08,27.451614379882812,AAPL,,,,,,,,,
2015-07-09,26.89169692993164,AAPL,,,,,,,,,
2015-07-10,27.610631942749023,AAPL,,,,,,,,,
2015-07-13,28.143672943115234,AAPL,,,,,,,,,
2015-07-14,28.132471084594727,AAPL,,,,,,,,,
2015-07-15,28.403472900390625,AAPL,,,,,,,,,
2015-07-16,28.781982421875,AAPL,,,,,,,,,
2015-07-17,29.030580520629883,AAPL,,,,,,,,,
2015-07-20,29.579299926757812,AAPL,,,,,,,,,
2015-07-21,29.283660888671875,AAPL,,,,,,,,,
2015-07-22,28.04513168334961,AAPL,,,,,,,,,
2015-07-23,28.031692504882812,AAPL,,,,,,,,,
2015-07-24,27.883869171142578,AAPL,,,,,,,,,
2015-07-27,27.49640655517578,AAPL,,,,,,,,,
2015-07-28,27.633028030395508,AAPL,,,,,,,,,
2015-07-29,27.54568099975586,AAPL,,,,,,,,,
2015-07-30,27.406829833984375,AAPL,,,,,,,,,
2015-07-31,27.167177200317383,AAPL,,,,,,,,,
2015-08-03,26.526628494262695,AAPL,,,,,,,,,
2015-08-04,25.675552368164062,AAPL,,,,,,,,,
2015-08-05,25.845775604248047,AAPL,,,,,,,,,
2015-08-06,25.902013778686523,AAPL,,,,,,,,,
2015-08-07,25.989757537841797,AAPL,,,,,,,,,
2015-08-10,26.934675216674805,AAPL,,,,,,,,,
2015-08-11,25.533042907714844,AAPL,,,,,,,,,
2015-08-12,25.926761627197266,AAPL,,,,,,,,,
2015-08-13,25.906518936157227,AAPL,,,,,,,,,
2015-08-14,26.0887508392334,AAPL,,,,,,,,,
2015-08-17,26.358728408813477,AAPL,,,,,,,,,
2015-08-18,26.21023941040039,AAPL,,,,,,,,,
2015-08-19,25.875019073486328,AAPL,,,,,,,,,
2015-08-20,25.344064712524414,AAPL,,,,,,,,,
2015-08-21,23.793947219848633,AAPL,,,,,,,,,
2015-08-24,23.199996948242188,AAPL,,,,,,,,,
2015-08-25,23.339492797851562,AAPL,,,,,,,,,
2015-08-26,24.678125381469727,AAPL,,,,,,,,,
2015-08-27,25.404804229736328,AAPL,,,,,,,,,
2015-08-28,25.488054275512695,AAPL,,,,,,,,,
2015-08-31,25.368810653686523,AAPL,,,,,,,,,
2015-09-01,24.234914779663086,AAPL,,,,,,,,,
2015-09-02,25.27431869506836,AAPL,,,,,,,,,
2015-09-03,24.831111907958984,AAPL,,,,,,,,,
2015-09-04,24.583627700805664,AAPL,,,,,,,,,
2015-09-08,25.267568588256836,AAPL,,,,,,,,,
2015-09-09,24.7816162109375,AAPL,,,,,,,,,
2015-09-10,25.32606315612793,AAPL,,,,,,,,,
2015-09-11,25.695037841796875,AAPL,,,,,,,,,
2015-09-14,25.942508697509766,AAPL,,,,,,,,,
2015-09-15,26.160747528076172,AAPL,,,,,,,,,
2015-09-16,26.189990997314453,AAPL,,,,,,,,,
2015-09-17,25.629789352416992,AAPL,,,,,,,,,
2015-09-18,25.524044036865234,AAPL,,,,,,,,,
2015-09-21,25.920007705688477,AAPL,,,,,,,,,
2015-09-22,25.512800216674805,AAPL,,,,,,,,,
2015-09-23,25.719783782958984,AAPL,,,,,,,,,
2015-09-24,25.872770309448242,AAPL,,,,,,,,,
2015-09-25,25.807525634765625,AAPL,,,,,,,,,
2015-09-28,25.296815872192383,AAPL,,,,,,,,,
2015-09-29,24.5363826751709,AAPL,,,,,,,,,
2015-09-30,24.81536293029785,AAPL,,,,,,,,,
2015-10-01,24.653379440307617,AAPL,,,,,,,,,
2015-10-02,24.83336067199707,AAPL,,,,,,,,,
2015-10-05,24.923357009887695,AAPL,,,,,,,,,
2015-10-06,25.04258918762207,AAPL,,,,,,,,,
2015-10-07,24.923357009887695,AAPL,,,,,,,,,
2015-10-08,24.635377883911133,AAPL,,,,,,,,,
2015-10-09,25.224828720092773,AAPL,,,,,,,,,
2015-10-12,25.10783576965332,AAPL,,,,,,,,,
2015-10-13,25.15058135986328,AAPL,,,,,,,,,
2015-10-14,24.795106887817383,AAPL,,,,,,,,,
2015-10-15,25.166330337524414,AAPL,,,,,,,,,
2015-10-16,24.981853485107422,AAPL,,,,,,,,,
2015-10-19,25.137083053588867,AAPL,,,,,,,,,
2015-10-20,25.596036911010742,AAPL,,,,,,,,,
2015-10-21,25.593793869018555,AAPL,,,,,,,,,
2015-10-22,25.985260009765625,AAPL,,,,,,,,,
2015-10-23,26.79068946838379,AAPL,,,,,,,,,
2015-10-26,25.935768127441406,AAPL,,,,,,,,,
2015-10-27,25.771530151367188,AAPL,,,,,,,,,
2015-10-28,26.833438873291016,AAPL,,,,,,,,,
2015-10-29,27.116918563842773,AAPL,,,,,,,,,
2015-10-30,26.885181427001953,AAPL,,,,,,,,,
2015-11-02,27.26314926147461,AAPL,,,,,,,,,
2015-11-03,27.57587432861328,AAPL,,,,,,,,,
2015-11-04,27.44763946533203,AAPL,,,,,,,,,
2015-11-05,27.32110595703125,AAPL,,,,,,,,,
2015-11-06,27.35272979736328,AAPL,,,,,,,,,
2015-11-09,27.24202537536621,AAPL,,,,,,,,,
2015-11-10,26.383434295654297,AAPL,,,,,,,,,
2015-11-11,26.23431396484375,AAPL,,,,,,,,,
2015-11-12,26.14620018005371,AAPL,,,,,,,,,
2015-11-13,25.382509231567383,AAPL,,,,,,,,,
2015-11-16,25.798240661621094,AAPL,,,,,,,,,
2015-11-17,25.687536239624023,AAPL,,,,,,,,,
2015-11-18,26.50092315673828,AAPL,,,,,,,,,
2015-11-19,26.83758544921875,AAPL,,,,,,,,,
2015-11-20,26.9550838470459,AAPL,,,,,,,,,
2015-11-23,26.6048641204834,AAPL,,,,,,,,,
2015-11-24,26.86017608642578,AAPL,,,,,,,,,
2015-11-25,26.668128967285156,AAPL,,,,,,,,,
2015-11-27,26.61841583251953,AAPL,,,,,,,,,
2015-11-30,26.729135513305664,AAPL,,,,,,,,,
2015-12-01,26.512226104736328,AAPL,,,,,,,,,
2015-12-02,26.27272605895996,AAPL,,,,,,,,,
2015-12-03,26.028703689575195,AAPL,,,,,,,,,
2015-12-04,26.894067764282227,AAPL,,,,,,,,,
2015-12-07,26.7246150970459,AAPL,,,,,,,,,
2015-12-08,26.71331787109375,AAPL,,,,,,,,,
2015-12-09,26.12360954284668,AAPL,,,,,,,,,
2015-12-10,26.247875213623047,AAPL,,,,,,,,,
2015-12-11,25.572303771972656,AAPL,,,,,,,,,
2015-12-14,25.414146423339844,AAPL,,,,,,,,,
2015-12-15,24.964513778686523,AAPL,,,,,,,,,
2015-12-16,25.15656280517578,AAPL,,,,,,,,,
2015-12-17,24.62333869934082,AAPL,,,,,,,,,
2015-12-18,23.956802368164062,AAPL,,,,,,,,,
2015-12-21,24.25053596496582,AAPL,,,,,,,,,
2015-12-22,24.22793960571289,AAPL,,,,,,,,,
2015-12-23,24.53974151611328,AAPL,,,,,,,,,
2015-12-24,24.4086971282959,AAPL,,,,,,,,,
2015-12-28,24.135297775268555,AAPL,,,,,,,,,
2015-12-29,24.569108963012695,AAPL,,,,,,,,,
2015-12-30,24.248268127441406,AAPL,,,,,,,,,
2015-12-31,23.782827377319336,AAPL,,,,,,,,,
2016-01-04,23.80316734313965,AAPL,,,,,,,,,
2016-01-05,23.206668853759766,AAPL,,,,,,,,,
2016-01-06,22.752525329589844,AAPL,,,,,,,,,
2016-01-07,21.792261123657227,AAPL,,,,,,,,,
2016-01-08,21.907493591308594,AAPL,,,,,,,,,
2016-01-11,22.262226104736328,AAPL,,,,,,,,,
2016-01-12,22.5853214263916,AAPL,,,,,,,,,
2016-01-13,22.004653930664062,AAPL,,,,,,,,,
2016-01-14,22.485912322998047,AAPL,,,,,,,,,
2016-01-15,21.945899963378906,AAPL,,,,,,,,,
2016-01-19,21.839706420898438,AAPL,,,,,,,,,
2016-01-20,21.86908531188965,AAPL,,,,,,,,,
2016-01-21,21.75836753845215,AAPL,,,,,,,,,
2016-01-22,22.915205001831055,AAPL,,,,,,,,,
2016-01-25,22.46784019470215,AAPL,,,,,,,,,
2016-01-26,22.59210205078125,AAPL,,,,,,,,,
2016-01-27,21.107650756835938,AAPL,,,,,,,,,
2016-01-28,21.259037017822266,AAPL,,,,,,,,,
2016-01-29,21.993350982666016,AAPL,,,,,,,,,
2016-02-01,21.787748336791992,AAPL,,,,,,,,,
2016-02-02,21.347156524658203,AAPL,,,,,,,,,
2016-02-03,21.769672393798828,AAPL,,,,,,,,,
2016-02-04,21.944583892822266,AAPL,,,,,,,,,
2016-02-05,21.358491897583008,AAPL,,,,,,,,,
2016-02-08,21.583389282226562,AAPL,,,,,,,,,
2016-02-09,21.578845977783203,AAPL,,,,,,,,,
2016-02-10,21.415281295776367,AAPL,,,,,,,,,
2016-02-11,21.28579330444336,AAPL,,,,,,,,,
2016-02-12,21.351680755615234,AAPL,,,,,,,,,
2016-02-16,21.953676223754883,AAPL,,,,,,,,,
2016-02-17,22.289884567260742,AAPL,,,,,,,,,
2016-02-18,21.867345809936523,AAPL,,,,,,,,,
2016-02-19,21.8173770904541,AAPL,,,,,,,,,
2016-02-22,22.008195877075195,AAPL,,,,,,,,,
2016-02-23,21.510698318481445,AAPL,,,,,,,,,
2016-02-24,21.83100128173828,AAPL,,,,,,,,,
2016-02-25,21.98093032836914,AAPL,,,,,,,,,
2016-02-26,22.0150203704834,AAPL,,,,,,,,,
2016-02-29,21.965028762817383,AAPL,,,,,,,,,
2016-03-01,22.837364196777344,AAPL,,,,,,,,,
2016-03-02,22.88734245300293,AAPL,,,,,,,,,
2016-03-03,23.057720184326172,AAPL,,,,,,,,,
2016-03-04,23.400747299194336,AAPL,,,,,,,,,
2016-03-07,23.14177131652832,AAPL,,,,,,,,,
2016-03-08,22.950952529907227,AAPL,,,,,,,,,
2016-03-09,22.97140121459961,AAPL,,,,,,,,,
2016-03-10,22.982757568359375,AAPL,,,,,,,,,
2016-03-11,23.230371475219727,AAPL,,,,,,,,,
2016-03-14,23.289432525634766,AAPL,,,,,,,,,
2016-03-15,23.75739860534668,AAPL,,,,,,,,,
2016-03-16,24.073171615600586,AAPL,,,,,,,,,
2016-03-17,24.034555435180664,AAPL,,,,,,,,,
2016-03-18,24.061809539794922,AAPL,,,,,,,,,
2016-03-21,24.059541702270508,AAPL,,,,,,,,,
2016-03-22,24.243549346923828,AAPL,,,,,,,,,
2016-03-23,24.109514236450195,AAPL,,,,,,,,,
2016-03-24,24.005014419555664,AAPL,,,,,,,,,
2016-03-28,23.89598274230957,AAPL,,,,,,,,,
2016-03-29,24.461624145507812,AAPL,,,,,,,,,
2016-03-30,24.888710021972656,AAPL,,,,,,,,,
2016-03-31,24.75922393798828,AAPL,,,,,,,,,
2016-04-01,24.986392974853516,AAPL,,,,,,,,,
2016-04-04,25.243087768554688,AAPL,,,,,,,,,
2016-04-05,24.945499420166016,AAPL,,,,,,,,,
2016-04-06,25.206748962402344,AAPL,,,,,,,,,
2016-04-07,24.656991958618164,AAPL,,,,,,,,,
2016-04-08,24.684255599975586,AAPL,,,,,,,,,
2016-04-11,24.76603889465332,AAPL,,,,,,,,,
2016-04-12,25.0886173248291,AAPL,,,,,,,,,
2016-04-13,25.45208740234375,AAPL,,,,,,,,,
2016-04-14,25.46571922302246,AAPL,,,,,,,,,
2016-04-15,24.954587936401367,AAPL,,,,,,,,,
2016-04-18,24.41619300842285,AAPL,,,,,,,,,
2016-04-19,24.286706924438477,AAPL,,,,,,,,,
2016-04-20,24.33668327331543,AAPL,,,,,,,,,
2016-04-21,24.073171615600586,AAPL,,,,,,,,,
2016-04-22,24.007291793823242,AAPL,,,,,,,,,
2016-04-25,23.870990753173828,AAPL,,,,,,,,,
2016-04-26,23.70515251159668,AAPL,,,,,,,,,
2016-04-27,22.22173500061035,AAPL,,,,,,,,,
2016-04-28,21.54250144958496,AAPL,,,,,,,,,
2016-04-29,21.294883728027344,AAPL,,,,,,,,,
2016-05-02,21.272167205810547,AAPL,,,,,,,,,
2016-05-03,21.62200927734375,AAPL,,,,,,,,,
2016-05-04,21.397119522094727,AAPL,,,,,,,,,
2016-05-05,21.310264587402344,AAPL,,,,,,,,,
2016-05-06,21.191415786743164,AAPL,,,,,,,,,
2016-05-09,21.207420349121094,AAPL,,,,,,,,,
2016-05-10,21.351396560668945,AAPL,,,,,,,,,
2016-05-11,21.143417358398438,AAPL,,,,,,,,,
2016-05-12,20.647457122802734,AAPL,,,,,,,,,
2016-05-13,20.6885986328125,AAPL,,,,,,,,,
2016-05-16,21.45653533935547,AAPL,,,,,,,,,
2016-05-17,21.367395401000977,AAPL,,,,,,,,,
2016-05-18,21.611949920654297,AAPL,,,,,,,,,
2016-05-19,21.529672622680664,AAPL,,,,,,,,,
2016-05-20,21.76279640197754,AAPL,,,,,,,,,
2016-05-23,22.039344787597656,AAPL,,,,,,,,,
2016-05-24,22.375316619873047,AAPL,,,,,,,,,
2016-05-25,22.7684268951416,AAPL,,,,,,,,,
2016-05-26,22.948991775512695,AAPL,,,,,,,,,
2016-05-27,22.935270309448242,AAPL,,,,,,,,,
2016-05-31,22.823274612426758,AAPL,,,,,,,,,
2016-06-01,22.503305435180664,AAPL,,,,,,,,,
2016-06-02,22.33418083190918,AAPL,,,,,,,,,
2016-06-03,22.379892349243164,AAPL,,,,,,,,,
2016-06-06,22.542160034179688,AAPL,,,,,,,,,
2016-06-07,22.633573532104492,AAPL,,,,,,,,,
2016-06-08,22.613014221191406,AAPL,,,,,,,,,
2016-06-09,22.775287628173828,AAPL,,,,,,,,,
2016-06-10,22.587871551513672,AAPL,,,,,,,,,
2016-06-13,22.247323989868164,AAPL,,,,,,,,,
2016-06-14,22.274757385253906,AAPL,,,,,,,,,
2016-06-15,22.20162010192871,AAPL,,,,,,,,,
2016-06-16,22.29532241821289,AAPL,,,,,,,,,
2016-06-17,21.78794288635254,AAPL,,,,,,,,,
2016-06-20,21.73537254333496,AAPL,,,,,,,,,
2016-06-21,21.920501708984375,AAPL,,,,,,,,,
2016-06-22,21.838218688964844,AAPL,,,,,,,,,
2016-06-23,21.963918685913086,AAPL,,,,,,,,,
2016-06-24,21.34682846069336,AAPL,,,,,,,,,
2016-06-27,21.035991668701172,AAPL,,,,,,,,,
2016-06-28,21.3902530670166,AAPL,,,,,,,,,
2016-06-29,21.575382232666016,AAPL,,,,,,,,,
2016-06-30,21.849647521972656,AAPL,,,,,,,,,
2016-07-01,21.91592788696289,AAPL,,,,,,,,,
2016-07-05,21.710227966308594,AAPL,,,,,,,,,
2016-07-06,21.833648681640625,AAPL,,,,,,,,,
2016-07-07,21.927352905273438,AAPL,,,,,,,,,
2016-07-08,22.096485137939453,AAPL,,,,,,,,,
2016-07-11,22.165054321289062,AAPL,,,,,,,,,
2016-07-12,22.26560401916504,AAPL,,,,,,,,,
2016-07-13,22.13990592956543,AAPL,,,,,,,,,
2016-07-14,22.57872772216797,AAPL,,,,,,,,,
2016-07-15,22.576444625854492,AAPL,,,,,,,,,
2016-07-18,22.816423416137695,AAPL,,,,,,,,,
2016-07-19,22.825565338134766,AAPL,,,,,,,,,
2016-07-20,22.846132278442383,AAPL,,,,,,,,,
2016-07-21,22.724998474121094,AAPL,,,,,,,,,
2016-07-22,22.54901695251465,AAPL,,,,,,,,,
2016-07-25,22.247323989868164,AAPL,,,,,,,,,
2016-07-26,22.094202041625977,AAPL,,,,,,,,,
2016-07-27,23.52950668334961,AAPL,,,,,,,,,
2016-07-28,23.84719467163086,AAPL,,,,,,,,,
2016-07-29,23.817487716674805,AAPL,,,,,,,,,
2016-08-01,24.23802375793457,AAPL,,,,,,,,,
2016-08-02,23.879192352294922,AAPL,,,,,,,,,
2016-08-03,24.1785945892334,AAPL,,,,,,,,,
2016-08-04,24.327960968017578,AAPL,,,,,,,,,
2016-08-05,24.69792366027832,AAPL,,,,,,,,,
2016-08-08,24.902442932128906,AAPL,,,,,,,,,
2016-08-09,25.00355339050293,AAPL,,,,,,,,,
2016-08-10,24.817420959472656,AAPL,,,,,,,,,
2016-08-11,24.801332473754883,AAPL,,,,,,,,,
2016-08-12,24.85877799987793,AAPL,,,,,,,,,
2016-08-15,25.15750503540039,AAPL,,,,,,,,,
2016-08-16,25.13452911376953,AAPL,,,,,,,,,
2016-08-17,25.097761154174805,AAPL,,,,,,,,,
2016-08-18,25.06559181213379,AAPL,,,,,,,,,
2016-08-19,25.129928588867188,AAPL,,,,,,,,,
2016-08-22,24.93461036682129,AAPL,,,,,,,,,
2016-08-23,25.012741088867188,AAPL,,,,,,,,,
2016-08-24,24.82431411743164,AAPL,,,,,,,,,
2016-08-25,24.718608856201172,AAPL,,,,,,,,,
2016-08-26,24.573837280273438,AAPL,,,,,,,,,
2016-08-29,24.546260833740234,AAPL,,,,,,,,,
2016-08-30,24.357833862304688,AAPL,,,,,,,,,
2016-08-31,24.380815505981445,AAPL,,,,,,,,,
2016-09-01,24.525588989257812,AAPL,,,,,,,,,
2016-09-02,24.75537872314453,AAPL,,,,,,,,,
2016-09-06,24.74848175048828,AAPL,,,,,,,,,
2016-09-07,24.900144577026367,AAPL,,,,,,,,,
2016-09-08,24.247535705566406,AAPL,,,,,,,,,
2016-09-09,23.698333740234375,AAPL,,,,,,,,,
2016-09-12,24.229148864746094,AAPL,,,,,,,,,
2016-09-13,24.80592155456543,AAPL,,,,,,,,,
2016-09-14,25.68372917175293,AAPL,,,,,,,,,
2016-09-15,26.55693817138672,AAPL,,,,,,,,,
2016-09-16,26.407575607299805,AAPL,,,,,,,,,
2016-09-19,26.099653244018555,AAPL,,,,,,,,,
2016-09-20,26.097354888916016,AAPL,,,,,,,,,
2016-09-21,26.092756271362305,AAPL,,,,,,,,,
2016-09-22,26.33863067626953,AAPL,,,,,,,,,
2016-09-23,25.899730682373047,AAPL,,,,,,,,,
2016-09-26,25.938796997070312,AAPL,,,,,,,,,
2016-09-27,25.987049102783203,AAPL,,,,,,,,,
2016-09-28,26.184675216674805,AAPL,,,,,,,,,
2016-09-29,25.777942657470703,AAPL,,,,,,,,,
2016-09-30,25.977861404418945,AAPL,,,,,,,,,
2016-10-03,25.856069564819336,AAPL,,,,,,,,,
2016-10-04,25.966371536254883,AAPL,,,,,,,,,
2016-10-05,25.977861404418945,AAPL,,,,,,,,,
2016-10-06,26.170886993408203,AAPL,,,,,,,,,
2016-10-07,26.209949493408203,AAPL,,,,,,,,,
2016-10-10,26.667234420776367,AAPL,,,,,,,,,
2016-10-11,26.724681854248047,AAPL,,,,,,,,,
2016-10-12,26.96366310119629,AAPL,,,,,,,,,
2016-10-13,26.880935668945312,AAPL,,,,,,,,,
2016-10-14,27.030305862426758,AAPL,,,,,,,,,
2016-10-17,27.011924743652344,AAPL,,,,,,,,,
2016-10-18,26.99353790283203,AAPL,,,,,,,,,
2016-10-19,26.91311264038086,AAPL,,,,,,,,,
2016-10-20,26.899324417114258,AAPL,,,,,,,,,
2016-10-21,26.793621063232422,AAPL,,,,,,,,,
2016-10-24,27.03489875793457,AAPL,,,,,,,,,
2016-10-25,27.17277717590332,AAPL,,,,,,,,,
2016-10-26,26.561527252197266,AAPL,,,,,,,,,
2016-10-27,26.30646514892578,AAPL,,,,,,,,,
2016-10-28,26.131818771362305,AAPL,,,,,,,,,
2016-10-31,26.090457916259766,AAPL,,,,,,,,,
2016-11-01,25.619386672973633,AAPL,,,,,,,,,
2016-11-02,25.642364501953125,AAPL,,,,,,,,,
2016-11-03,25.367515563964844,AAPL,,,,,,,,,
2016-11-04,25.13884735107422,AAPL,,,,,,,,,
2016-11-07,25.501476287841797,AAPL,,,,,,,,,
2016-11-08,25.651601791381836,AAPL,,,,,,,,,
2016-11-09,25.610034942626953,AAPL,,,,,,,,,
2016-11-10,24.89632797241211,AAPL,,,,,,,,,
2016-11-11,25.04415512084961,AAPL,,,,,,,,,
2016-11-14,24.415910720825195,AAPL,,,,,,,,,
2016-11-15,24.739269256591797,AAPL,,,,,,,,,
2016-11-16,25.404468536376953,AAPL,,,,,,,,,
2016-11-17,25.395225524902344,AAPL,,,,,,,,,
2016-11-18,25.420639038085938,AAPL,,,,,,,,,
2016-11-21,25.806354522705078,AAPL,,,,,,,,,
